allocamt,n_units,li_units,n_0br,n_1br,n_2br,n_3br,n_4br,inc_ceil,low_ceil,ceilunit,yr_pis,yr_alloc,non_prof,basis,bond,mff_ra,fmha_514,fmha_515,fmha_538,home,home_amt,tcap_amt,cdbg,cdbg_amt,fha,hopevi,hpvi_amt,tcep,tcep_amt,rentassist,trgt_pop,trgt_fam,trgt_eld,trgt_dis,trgt_hml,trgt_other,type,credit,n_unitsr,li_unitr,metro,dda,qct,0br,1br,2br,3br,4br,cluster,latitude,longitude
455581.0,41.0,41.0,0.0,31.0,10.0,0.0,0.0,2.0,1.0,41.0,2014,2016.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,41.0,41.0,1.0,0.0,1.0,0.0,0.76,0.24,0.0,0.0,3.0,42.1209754943848,-80.1011047363281
1245896.0,141.0,136.0,0.0,127.0,14.0,0.0,0.0,2.0,1.0,138.0,2014,2016.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,141.0,136.0,1.0,0.0,1.0,0.0,0.9,0.1,0.0,0.0,2.0,40.4535484313965,-79.9533004760742
402364.0,48.0,48.0,0.0,48.0,0.0,0.0,0.0,2.0,1.0,48.0,2014,2016.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,39.9827728271484,-75.2305908203125
316073.0,28.0,28.0,0.0,6.0,8.0,14.0,0.0,2.0,1.0,28.0,2014,2017.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,28.0,28.0,1.0,0.0,1.0,0.0,0.21,0.29,0.5,0.0,3.0,39.932014465332,-75.1715850830078
1197437.0,47.0,47.0,0.0,44.0,3.0,0.0,0.0,2.0,1.0,47.0,2015,2016.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,47.0,47.0,1.0,0.0,1.0,0.0,0.94,0.06,0.0,0.0,1.0,40.4383697509766,-79.9770736694336
1609327.0,62.0,62.0,0.0,58.0,4.0,0.0,0.0,2.0,1.0,62.0,2015,2016.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,62.0,62.0,1.0,0.0,2.0,0.0,0.94,0.06,0.0,0.0,1.0,40.0937309265137,-75.2832946777344
1791902.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,2.0,1.0,94.0,2015,2017.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,94.0,94.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,39.9530944824219,-75.1539688110352
650312.0,56.0,56.0,0.0,4.0,30.0,20.0,2.0,2.0,1.0,56.0,2015,2016.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,56.0,56.0,1.0,0.0,2.0,0.0,0.07,0.54,0.36,0.04,1.0,40.5924682617188,-75.4422760009766
1163012.0,56.0,56.0,0.0,0.0,28.0,28.0,0.0,2.0,1.0,56.0,2015,2016.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,56.0,56.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,1.0,39.8433074951172,-75.6918716430664
259980.0,8.0,8.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,8.0,2015,2017.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,8.0,1.0,0.0,2.0,0.0,0.75,0.25,0.0,0.0,3.0,40.1841163635254,-77.1913833618164
1177042.0,48.0,48.0,0.0,0.0,36.0,12.0,0.0,2.0,1.0,48.0,2015,2017.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,0.0,0.75,0.25,0.0,1.0,39.8747177124023,-75.353515625
1141699.0,40.0,40.0,0.0,0.0,20.0,20.0,0.0,2.0,1.0,40.0,2015,2017.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,40.0,40.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,40.4649047851563,-79.9151992797852
599807.0,36.0,36.0,0.0,32.0,4.0,0.0,0.0,2.0,1.0,36.0,2015,2017.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,36.0,36.0,1.0,0.0,2.0,0.0,0.89,0.11,0.0,0.0,1.0,40.0699920654297,-76.0173645019531
686202.0,51.0,51.0,0.0,15.0,25.0,11.0,0.0,2.0,1.0,51.0,2015,2017.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,51.0,51.0,1.0,0.0,2.0,0.0,0.29,0.49,0.22,0.0,1.0,40.3931999206543,-79.9000015258789
603350.0,156.0,156.0,0.0,156.0,0.0,0.0,0.0,2.0,1.0,155.0,2015,2017.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,156.0,156.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,40.0021896362305,-75.2118835449219
376163.0,20.0,20.0,0.0,10.0,10.0,0.0,0.0,2.0,1.0,20.0,2015,2017.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,20.0,20.0,1.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0,0.0,41.4612007141113,-78.8861999511719
718782.0,42.0,42.0,0.0,37.0,5.0,0.0,0.0,2.0,1.0,42.0,2015,2016.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,42.0,42.0,1.0,0.0,2.0,0.0,0.88,0.12,0.0,0.0,3.0,40.5085678100586,-80.0405349731445
860603.0,35.0,35.0,0.0,5.0,6.0,24.0,0.0,2.0,1.0,35.0,2015,2016.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,35.0,35.0,1.0,0.0,2.0,0.0,0.14,0.17,0.69,0.0,0.0,40.248405456543,-77.0000076293945
1066765.0,45.0,45.0,0.0,1.0,7.0,32.0,5.0,2.0,1.0,45.0,2015,2016.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,45.0,45.0,1.0,0.0,1.0,0.0,0.02,0.16,0.71,0.11,0.0,39.9750633239746,-75.1410522460938
710513.0,40.0,40.0,0.0,35.0,5.0,0.0,0.0,2.0,1.0,40.0,2015,2017.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,40.0,40.0,1.0,0.0,2.0,0.0,0.88,0.12,0.0,0.0,1.0,39.7472991943359,-77.597526550293
611879.0,50.0,50.0,0.0,40.0,10.0,0.0,0.0,2.0,1.0,50.0,2015,2017.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,50.0,50.0,1.0,0.0,2.0,0.0,0.8,0.2,0.0,0.0,1.0,39.9314193725586,-76.685676574707
1316771.0,72.0,61.0,0.0,0.0,36.0,36.0,0.0,2.0,1.0,61.0,2015,2016.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,72.0,61.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,1.0,39.9696006774902,-76.2497024536133
1229240.0,58.0,58.0,0.0,13.0,28.0,17.0,0.0,2.0,1.0,58.0,2015,2017.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,58.0,58.0,1.0,0.0,1.0,0.0,0.22,0.48,0.29,0.0,1.0,40.3496704101563,-79.8413543701172
359479.0,38.0,38.0,0.0,31.0,7.0,0.0,0.0,2.0,1.0,38.0,2015,2016.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,38.0,38.0,1.0,0.0,1.0,0.0,0.82,0.18,0.0,0.0,3.0,40.335391998291,-75.9213790893555
1106648.0,60.0,60.0,0.0,0.0,44.0,16.0,0.0,2.0,1.0,60.0,2016,2017.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,60.0,60.0,1.0,0.0,2.0,0.0,0.0,0.73,0.27,0.0,1.0,40.0353622436523,-76.4065704345703
539499.0,32.0,32.0,0.0,28.0,4.0,0.0,0.0,2.0,1.0,32.0,2016,2017.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,32.0,32.0,1.0,0.0,2.0,0.0,0.88,0.12,0.0,0.0,0.0,41.2544212341309,-76.9895401000977
1170738.0,56.0,56.0,0.0,0.0,31.0,25.0,0.0,2.0,1.0,56.0,2016,2017.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,56.0,56.0,1.0,0.0,2.0,0.0,0.0,0.55,0.45,0.0,1.0,40.3069000244141,-75.3248977661133
694174.0,31.0,31.0,0.0,30.0,1.0,0.0,0.0,2.0,1.0,31.0,2016,2017.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,31.0,31.0,1.0,0.0,2.0,0.0,0.97,0.03,0.0,0.0,0.0,41.4748611450195,-75.568244934082
1101290.0,74.0,0.0,0.0,74.0,0.0,0.0,0.0,1.0,2.0,0.0,2015,2014.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,74.0,74.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,18.3957004547119,-66.0695037841797
1396302.0,86.0,0.0,0.0,86.0,0.0,0.0,0.0,1.0,2.0,0.0,2015,2014.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,86.0,86.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,18.2369995117188,-65.9739990234375
845588.0,128.0,128.0,0.0,0.0,84.0,44.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,128.0,128.0,1.0,0.0,1.0,0.0,0.0,0.66,0.34,0.0,2.0,18.0366992950439,-66.8498001098633
865573.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,60.0,60.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,18.0799865722656,-66.3564758300781
1435386.0,98.0,98.0,0.0,98.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,98.0,98.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,18.4484920501709,-66.0716781616211
1873148.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,120.0,120.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,18.4139995574951,-66.0677032470703
971380.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,1.0,2.0,0.0,2015,2014.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,50.0,50.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,18.2341995239258,-66.034797668457
1936883.0,138.0,0.0,0.0,138.0,0.0,0.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,138.0,138.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,18.3379993438721,-66.9872970581055
257284.0,64.0,64.0,16.0,8.0,24.0,16.0,0.0,2.0,1.0,26.0,2007,2006.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,500000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,64.0,64.0,1.0,0.0,2.0,0.25,0.12,0.38,0.25,0.0,3.0,34.7911605834961,-82.3048553466797
334221.0,76.0,76.0,0.0,13.0,40.0,16.0,7.0,2.0,1.0,31.0,2007,2006.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,500000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,76.0,76.0,1.0,0.0,2.0,0.0,0.17,0.53,0.21,0.09,3.0,34.669620513916,-82.9498901367188
105002.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,2.0,1.0,24.0,2008,2006.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,500000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,24.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.8777923583984,-79.7536849975586
66508.0,16.0,16.0,0.0,16.0,0.0,0.0,0.0,2.0,1.0,8.0,2008,2007.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,249439.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,16.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,34.7231903076172,-80.7738571166992
609597.0,89.0,89.0,0.0,17.0,40.0,28.0,4.0,2.0,1.0,45.0,2009,2007.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,89.0,89.0,1.0,0.0,1.0,0.0,0.19,0.45,0.31,0.04,2.0,34.3567237854004,-80.0722885131836
425075.0,40.0,40.0,0.0,33.0,7.0,0.0,0.0,2.0,1.0,21.0,2009,2007.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,40.0,1.0,0.0,2.0,0.0,0.82,0.18,0.0,0.0,1.0,34.9929008483887,-81.2319564819336
455368.0,44.0,44.0,0.0,9.0,35.0,0.0,0.0,2.0,1.0,12.0,2009,2007.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,44.0,44.0,1.0,0.0,1.0,0.0,0.2,0.8,0.0,0.0,1.0,34.5051612854004,-82.6828231811523
422487.0,40.0,40.0,0.0,0.0,28.0,12.0,0.0,2.0,1.0,22.0,2010,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1142285.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,40.0,40.0,1.0,0.0,1.0,0.0,0.0,0.7,0.3,0.0,3.0,34.626049041748,-79.6963806152344
523827.0,42.0,42.0,0.0,0.0,14.0,28.0,0.0,2.0,1.0,21.0,2010,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,600000.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,4452529.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,42.0,42.0,1.0,0.0,2.0,0.0,0.0,0.33,0.67,0.0,0.0,33.0228805541992,-80.0629196166992
799935.0,42.0,42.0,0.0,42.0,0.0,0.0,0.0,2.0,1.0,11.0,2010,2009.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1118042.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,42.0,42.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,32.8579177856445,-79.9129028320313
473975.0,40.0,40.0,0.0,2.0,38.0,0.0,0.0,2.0,1.0,20.0,2010,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1562119.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,40.0,1.0,0.0,2.0,0.0,0.05,0.95,0.0,0.0,0.0,32.9677581787109,-80.0121994018555
711963.0,71.0,71.0,0.0,55.0,16.0,0.0,0.0,2.0,1.0,36.0,2010,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,509298.0,1.0,6051686.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,71.0,71.0,1.0,0.0,1.0,0.0,0.77,0.23,0.0,0.0,1.0,32.8611373901367,-79.9854125976563
800000.0,72.0,72.0,0.0,48.0,24.0,0.0,0.0,2.0,1.0,18.0,2011,2009.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,865691.0,2448141.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,72.0,72.0,1.0,0.0,2.0,0.0,0.67,0.33,0.0,0.0,1.0,32.819019317627,-80.0382690429688
758228.0,90.0,90.0,0.0,0.0,42.0,48.0,0.0,2.0,1.0,36.0,2011,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,90.0,90.0,1.0,0.0,2.0,0.0,0.0,0.47,0.53,0.0,2.0,33.7786445617676,-79.0152893066406
796693.0,48.0,48.0,0.0,0.0,32.0,16.0,0.0,2.0,1.0,12.0,2011,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,900000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,0.0,0.67,0.33,0.0,1.0,33.6118011474609,-81.7117004394531
842156.0,48.0,48.0,0.0,0.0,16.0,32.0,0.0,2.0,1.0,12.0,2011,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,900000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,0.0,0.33,0.67,0.0,0.0,34.9412002563477,-82.0082015991211
653278.0,78.0,78.0,0.0,64.0,14.0,0.0,0.0,2.0,1.0,20.0,2012,2010.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,78.0,78.0,1.0,0.0,2.0,0.0,0.82,0.18,0.0,0.0,3.0,34.7328414916992,-81.6468048095703
850000.0,48.0,48.0,0.0,0.0,24.0,24.0,0.0,2.0,1.0,12.0,2012,2011.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,600000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,3.0,34.8550987243652,-82.4502029418945
850000.0,44.0,44.0,0.0,0.0,0.0,30.0,14.0,2.0,1.0,11.0,2012,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,900000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,44.0,44.0,1.0,0.0,2.0,0.0,0.0,0.0,0.68,0.32,0.0,33.0076713562012,-80.1353530883789
710244.0,60.0,60.0,0.0,0.0,36.0,24.0,0.0,2.0,1.0,20.0,2012,2010.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,60.0,60.0,1.0,2.0,2.0,0.0,0.0,0.6,0.4,0.0,,32.3982772827148,-80.7413330078125
732912.0,40.0,40.0,0.0,0.0,12.0,28.0,0.0,2.0,1.0,10.0,2012,2011.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,620000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,40.0,40.0,1.0,0.0,2.0,0.0,0.0,0.3,0.7,0.0,3.0,33.500114440918,-81.9025268554688
850000.0,39.0,39.0,0.0,0.0,4.0,31.0,4.0,2.0,1.0,10.0,2013,2012.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,400000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,39.0,39.0,1.0,0.0,2.0,0.0,0.0,0.1,0.79,0.1,0.0,34.8392906188965,-82.5939102172852
674421.0,48.0,48.0,0.0,8.0,20.0,20.0,0.0,2.0,1.0,13.0,2013,2011.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,750000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,0.17,0.42,0.42,0.0,1.0,33.1618995666504,-80.0357971191406
816518.0,56.0,55.0,0.0,12.0,28.0,16.0,0.0,2.0,1.0,15.0,2013,2012.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,56.0,55.0,1.0,0.0,2.0,0.0,0.21,0.5,0.29,0.0,1.0,34.8424987792969,-82.5774002075195
570630.0,80.0,80.0,0.0,12.0,34.0,28.0,6.0,2.0,1.0,80.0,2013,2012.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,80.0,80.0,1.0,0.0,1.0,0.0,0.15,0.42,0.35,0.08,3.0,34.2450714111328,-80.6265029907227
506321.0,250.0,250.0,0.0,80.0,130.0,40.0,0.0,2.0,1.0,50.0,2007,2009.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2284901.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,250.0,250.0,1.0,0.0,2.0,0.0,0.32,0.52,0.16,0.0,4.0,36.2698707580566,-86.6831359863281
