,allocamt,n_units,li_units,n_0br,n_1br,n_2br,n_3br,n_4br,inc_ceil,low_ceil,ceilunit,yr_pis,yr_alloc,non_prof,basis,bond,mff_ra,fmha_514,fmha_515,fmha_538,home,home_amt,tcap_amt,cdbg,cdbg_amt,fha,hopevi,hpvi_amt,tcep,tcep_amt,rentassist,trgt_pop,trgt_fam,trgt_eld,trgt_dis,trgt_hml,trgt_other,type,credit,n_unitsr,li_unitr,metro,dda,qct
793,353361.0,40.0,40.0,0.0,10.0,20.0,10.0,0.0,2.0,1.0,40.0,2007,2007.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1057610.0,1236940.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,40.0,40.0,1.0,0.0,2.0
833,846300.0,96.0,96.0,0.0,24.0,48.0,24.0,0.0,2.0,1.0,96.0,2009,2008.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3691580.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,96.0,96.0,1.0,0.0,2.0
840,444822.0,40.0,40.0,0.0,12.0,28.0,0.0,0.0,2.0,1.0,40.0,2009,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1857970.0,845160.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,40.0,40.0,1.0,0.0,2.0
842,616777.0,56.0,56.0,0.0,12.0,44.0,0.0,0.0,2.0,1.0,56.0,2009,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2550010.0,1292290.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,56.0,56.0,1.0,0.0,1.0
843,200000.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,2.0,1.0,56.0,2009,2008.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2119730.0,4578970.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,56.0,56.0,1.0,0.0,2.0
845,553852.0,48.0,48.0,0.0,16.0,30.0,2.0,0.0,2.0,1.0,48.0,2009,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2324440.0,1506930.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,48.0,48.0,1.0,0.0,2.0
847,399999.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,2.0,1.0,56.0,2009,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2531300.0,3745000.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,56.0,56.0,1.0,0.0,2.0
848,200000.0,56.0,56.0,0.0,20.0,36.0,0.0,0.0,2.0,1.0,56.0,2009,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2168260.0,3863210.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,56.0,56.0,1.0,0.0,2.0
5271,347497.0,20.0,19.0,7.0,1.0,12.0,0.0,0.0,2.0,1.0,19.0,2010,2009.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,388241.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,20.0,19.0,1.0,0.0,1.0
5791,414292.0,82.0,80.0,0.0,40.0,26.0,16.0,0.0,2.0,1.0,25.0,2013,2012.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,82.0,80.0,1.0,1.0,1.0
5805,1675096.0,123.0,119.0,52.0,71.0,0.0,0.0,0.0,2.0,1.0,61.0,2013,2011.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2000000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,123.0,119.0,1.0,1.0,2.0
5822,154459.0,24.0,23.0,0.0,18.0,6.0,0.0,0.0,2.0,1.0,23.0,2013,2012.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0,23.0,1.0,0.0,2.0
5914,343845.0,18.0,17.0,0.0,17.0,1.0,0.0,0.0,2.0,1.0,17.0,2014,2012.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,18.0,17.0,1.0,1.0,2.0
12318,743554.0,60.0,60.0,0.0,16.0,32.0,12.0,0.0,2.0,1.0,27.0,2011,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,3963231.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,60.0,60.0,1.0,0.0,2.0
12320,970338.0,41.0,41.0,0.0,20.0,21.0,0.0,0.0,2.0,1.0,6.0,2011,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,41.0,41.0,1.0,0.0,2.0
12322,2964572.0,116.0,116.0,0.0,36.0,80.0,0.0,0.0,2.0,1.0,7.0,2011,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,6140000.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,116.0,116.0,1.0,0.0,2.0
12327,631389.0,60.0,60.0,0.0,0.0,42.0,18.0,0.0,2.0,1.0,20.0,2011,2009.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,60.0,60.0,1.0,0.0,1.0
12335,1310631.0,62.0,62.0,0.0,0.0,32.0,30.0,0.0,2.0,1.0,13.0,2011,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,993194.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,62.0,62.0,1.0,0.0,1.0
12346,1433913.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0,2011,2009.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,5824439.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,140.0,140.0,1.0,0.0,1.0
12347,1084561.0,76.0,76.0,0.0,71.0,5.0,0.0,0.0,2.0,1.0,16.0,2011,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2900000.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,76.0,76.0,1.0,0.0,2.0
12349,844378.0,72.0,72.0,0.0,0.0,48.0,16.0,8.0,2.0,1.0,36.0,2011,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,72.0,72.0,1.0,0.0,2.0
12350,991178.0,55.0,55.0,0.0,40.0,15.0,0.0,0.0,2.0,1.0,22.0,2011,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,3084299.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,55.0,55.0,1.0,0.0,2.0
12355,838267.0,48.0,48.0,0.0,16.0,16.0,16.0,0.0,2.0,1.0,10.0,2012,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,48.0,48.0,1.0,0.0,2.0
12356,580804.0,28.0,28.0,0.0,0.0,0.0,28.0,0.0,2.0,1.0,6.0,2012,2011.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,28.0,28.0,1.0,0.0,1.0
12359,2000000.0,134.0,133.0,0.0,18.0,66.0,49.0,1.0,2.0,1.0,8.0,2012,2010.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,134.0,133.0,1.0,0.0,2.0
12363,1228534.0,59.0,59.0,0.0,0.0,0.0,15.0,44.0,2.0,1.0,12.0,2012,2010.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,59.0,59.0,1.0,0.0,2.0
12364,943785.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,2.0,1.0,10.0,2012,2010.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,50.0,1.0,0.0,2.0
12370,1004762.0,36.0,30.0,1.0,15.0,20.0,0.0,0.0,2.0,1.0,8.0,2012,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,36.0,30.0,1.0,0.0,1.0
12374,560689.0,59.0,58.0,10.0,48.0,2.0,0.0,0.0,2.0,1.0,4.0,2012,2010.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,59.0,58.0,1.0,0.0,2.0
12382,1113846.0,60.0,54.0,19.0,27.0,9.0,5.0,0.0,2.0,1.0,12.0,2013,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,60.0,54.0,1.0,0.0,1.0
12384,1114612.0,84.0,84.0,0.0,18.0,48.0,18.0,0.0,2.0,1.0,17.0,2013,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,84.0,84.0,1.0,0.0,2.0
12387,636945.0,60.0,60.0,0.0,7.0,10.0,37.0,6.0,2.0,1.0,12.0,2013,2012.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,60.0,60.0,1.0,0.0,2.0
12388,1786420.0,48.0,44.0,0.0,43.0,5.0,0.0,0.0,2.0,1.0,4.0,2013,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,48.0,44.0,1.0,0.0,1.0
12391,279640.0,20.0,20.0,0.0,8.0,12.0,0.0,0.0,2.0,1.0,8.0,2013,2012.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,20.0,20.0,1.0,0.0,1.0
12395,745634.0,59.0,55.0,0.0,11.0,47.0,0.0,0.0,2.0,1.0,15.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,59.0,55.0,1.0,0.0,2.0
12396,486469.0,65.0,65.0,0.0,12.0,35.0,0.0,0.0,2.0,1.0,13.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,65.0,65.0,1.0,0.0,2.0
12399,713216.0,72.0,72.0,0.0,24.0,36.0,0.0,0.0,2.0,1.0,15.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,72.0,72.0,1.0,0.0,2.0
12402,262470.0,30.0,30.0,0.0,4.0,23.0,0.0,0.0,2.0,1.0,12.0,2014,2013.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,30.0,30.0,1.0,0.0,2.0
12403,530376.0,32.0,31.0,0.0,0.0,16.0,0.0,0.0,2.0,1.0,9.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,32.0,31.0,1.0,0.0,2.0
12404,564090.0,32.0,31.0,0.0,0.0,16.0,0.0,0.0,2.0,1.0,9.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,32.0,31.0,1.0,0.0,2.0
12406,735482.0,48.0,42.0,0.0,24.0,24.0,0.0,0.0,2.0,1.0,10.0,2014,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,48.0,42.0,1.0,0.0,1.0
12407,156153.0,28.0,28.0,0.0,7.0,21.0,0.0,0.0,2.0,2.0,0.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,28.0,28.0,1.0,0.0,2.0
12408,593471.0,38.0,38.0,0.0,0.0,0.0,38.0,0.0,2.0,1.0,5.0,2014,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,38.0,38.0,1.0,0.0,2.0
12409,798313.0,131.0,106.0,10.0,121.0,0.0,10.0,0.0,2.0,1.0,34.0,2014,2012.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,131.0,106.0,1.0,0.0,2.0
12410,622849.0,49.0,45.0,0.0,42.0,7.0,0.0,0.0,2.0,1.0,16.0,2014,2012.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,49.0,45.0,1.0,0.0,2.0
12412,732119.0,42.0,42.0,0.0,0.0,10.0,26.0,6.0,2.0,1.0,9.0,2015,2013.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,42.0,42.0,1.0,0.0,2.0
12414,190393.0,24.0,20.0,0.0,8.0,16.0,0.0,0.0,2.0,1.0,2.0,2015,2014.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,24.0,20.0,1.0,0.0,2.0
12415,182346.0,24.0,20.0,1.0,12.0,11.0,0.0,0.0,2.0,1.0,2.0,2015,2014.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,20.0,1.0,0.0,2.0
12416,353987.0,36.0,32.0,0.0,6.0,18.0,6.0,6.0,2.0,1.0,8.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,36.0,32.0,1.0,0.0,1.0
12417,646374.0,62.0,55.0,0.0,20.0,42.0,0.0,0.0,2.0,1.0,13.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,62.0,55.0,1.0,0.0,1.0
12418,678154.0,64.0,54.0,0.0,16.0,32.0,0.0,16.0,2.0,1.0,54.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,64.0,54.0,1.0,0.0,1.0
12419,799920.0,139.0,139.0,35.0,104.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2013.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,139.0,139.0,1.0,0.0,1.0
12422,195000.0,24.0,20.0,0.0,24.0,0.0,0.0,0.0,2.0,1.0,2.0,2015,2014.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,24.0,20.0,1.0,0.0,2.0
12423,800000.0,50.0,42.0,0.0,0.0,8.0,16.0,26.0,2.0,1.0,42.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,50.0,42.0,1.0,0.0,2.0
12424,693901.0,84.0,84.0,38.0,46.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,84.0,84.0,1.0,0.0,1.0
12425,779858.0,62.0,55.0,0.0,22.0,40.0,0.0,0.0,2.0,1.0,26.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,62.0,55.0,1.0,0.0,2.0
12426,722866.0,84.0,77.0,15.0,58.0,11.0,0.0,0.0,2.0,1.0,77.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,84.0,77.0,1.0,0.0,1.0
12430,604500.0,77.0,57.0,0.0,41.0,36.0,0.0,0.0,2.0,1.0,57.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,77.0,57.0,1.0,0.0,1.0
12432,756168.0,48.0,46.0,0.0,0.0,24.0,12.0,12.0,2.0,1.0,46.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,48.0,46.0,1.0,0.0,1.0
12658,736384.0,80.0,79.0,0.0,0.0,40.0,40.0,0.0,2.0,1.0,46.0,2007,2006.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,80.0,79.0,2.0,0.0,2.0
12659,645591.0,60.0,53.0,0.0,12.0,36.0,12.0,0.0,2.0,1.0,53.0,2007,2006.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,60.0,53.0,1.0,0.0,2.0
12661,749820.0,55.0,54.0,0.0,0.0,36.0,19.0,0.0,2.0,1.0,54.0,2007,2006.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,55.0,54.0,2.0,0.0,2.0
12662,541993.0,40.0,39.0,0.0,0.0,28.0,12.0,0.0,2.0,1.0,39.0,2007,2006.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,40.0,39.0,2.0,2.0,2.0
12663,304307.0,40.0,39.0,0.0,40.0,0.0,0.0,0.0,2.0,1.0,39.0,2008,2007.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,39.0,2.0,0.0,2.0
12664,646389.0,170.0,168.0,0.0,42.0,86.0,42.0,0.0,2.0,1.0,35.0,2008,2007.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,170.0,168.0,1.0,0.0,2.0
12665,187918.0,44.0,44.0,0.0,20.0,24.0,0.0,0.0,2.0,1.0,44.0,2008,2007.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,44.0,44.0,1.0,2.0,2.0
12666,606769.0,40.0,39.0,0.0,0.0,0.0,40.0,0.0,2.0,1.0,39.0,2008,2007.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,40.0,39.0,1.0,2.0,2.0
12667,699058.0,50.0,49.0,0.0,24.0,26.0,0.0,0.0,2.0,1.0,49.0,2008,2007.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,49.0,1.0,0.0,1.0
12668,119961.0,32.0,32.0,0.0,8.0,14.0,10.0,0.0,2.0,1.0,8.0,2009,2008.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,148020.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,32.0,32.0,1.0,0.0,2.0
12669,446706.0,48.0,47.0,0.0,32.0,16.0,0.0,0.0,2.0,1.0,37.0,2009,2008.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,393100.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,48.0,47.0,1.0,0.0,2.0
12670,50210.0,22.0,21.0,0.0,5.0,16.0,0.0,1.0,2.0,1.0,21.0,2009,2008.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,22.0,21.0,1.0,2.0,2.0
12671,43434.0,17.0,17.0,0.0,5.0,12.0,0.0,0.0,2.0,1.0,17.0,2009,2008.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,17.0,17.0,2.0,2.0,2.0
12672,23165.0,8.0,8.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,8.0,2009,2008.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,8.0,1.0,2.0,2.0
12673,713343.0,44.0,44.0,0.0,0.0,0.0,44.0,0.0,2.0,1.0,42.0,2009,2008.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,44.0,44.0,2.0,2.0,2.0
12674,176920.0,34.0,34.0,0.0,4.0,34.0,6.0,0.0,2.0,1.0,7.0,2009,2009.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,101460.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,34.0,34.0,1.0,2.0,2.0
12675,457764.0,48.0,47.0,0.0,32.0,16.0,0.0,0.0,2.0,1.0,47.0,2009,2008.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,48.0,47.0,2.0,0.0,2.0
